ID_SOAL;SOAL;JAWABAN_SISWA;GRADE-01;GRADE-02;GRADE-03
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi adalah prrangkat lunak yang melakukan operasi tertentu, sedangkan perangkat lunak sistem adalah perangkat lunak yang mengelola perangkat keras;80;70;72,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak sistem adalah hal yang digunakan untuk menjalankan sebuah komputer;70;40;69
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem untuk menjalankan suatu aplikasi/software sedangkan perangkat lunak sistem mengelola antara perangkat keras dan perangkat lunak komputer.;80;56;87
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi mengelola atau melaksanakan tugas pada aplikasi tertentu sedangkan perangkat lunak sistem mengelola sumber daya komputer;80;70;86
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Kalau perangkat lunak aplikasi digunaka untuk aplikasi sedangkan sistem untuk sistem yang mempunyai fungsi yang berbeda juga;70;50;70
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi : Program yang dirancang untuk membantu pengguna melakukan tugas tertentu. Sistem : Perangkat lunak yang mengelola perangkat keras dan menyediakan lingkungan bagi aplikasi lain.;80;80;81,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi jika dihapus tidak masalah. Sedangkan perangkat lunak sistem akan menimbulkan masalah;40;56;34,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Program yanv langsung dipake untuk buat ngerjain sesuatu;50;50;43,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;.;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Sistem = sumber daya komputer, Aplikasi = tugas tertentu sesuai pengguna. Metode perangkat lunak sistem harus berjalan terlebih dahulu sebelum perangkat lunak aplikasi;70;60;70,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi buat pengguna, sistem buat jalankan komputer.;70;65;69,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi sudah diseting utk tugas tertentu, sedangkan sistem berguna mengatur semua;70;65;64,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah perangkat lunak yang dirancang untuk membantu pengguna melakukan tugas tertentu atau menyelesaikan masalah spesifik;80;56;83,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dan perangkat lunak sistem memiliki perbedaan;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna melakukan tugas tertentu, seperti pengolah kata atau perangkat lunak pengeditan gambar. Sementara itu, perangkat lunak sistem adalah perangkat lunak yang mengelola dan mengatur perangkat keras komputer serta sumber daya, seperti sistem operasi.;80;90;85
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak sistem mengelola sumber daya komputer, sedangkan perangkat lunak aplikasi melakukan tugas tertentu untuk pengguna;80;90;81,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi kita yang menginstall sesuai kebutuhan. Adapun perangkat lunak sistem itu harus ada pada komputer agar dapat bekerja.;70;60;71
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dirancang untuk melakukan tugas tertentu yang bermanfaat bagi pengguna, seperti pengolah kata atau perangkat lunak desain. Sedangkan perangkat lunak sistem, seperti sistem operasi, bertugas mengelola dan mengatur operasi perangkat keras serta mendukung penggunaan aplikasi.;80;100;82,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi untuk melakukan tugas bagi user, sistem untuk program yang mengopradikan sistem hardware computer;70;85;73,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak appikasi adalah suatu perangkat lunak yang dapat diakses di berbagai sistem operasi contohnya grab bisa di download pada IOS dan Android sedangkan perangkat lunak sistem itu terikat dari sistem jadi belum tentu semua sistem operasi bisa;70;60;74,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi itu bekerja di atas sistem operasi. Sedangkan perangkat lunak sistem berfungsi dalam dasar komputer.;70;70;72,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Program yang dirancang untuk pengguna melakukan atau membuat suatu tugas. Sedangkan perangkat lunak sistem program untuk mengelola perangkat keras.;75;90;79,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;-;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Tidak tahu;0;0;0
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perngkat lunak aplikasi ada di bawah sistem;50;56;45,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Software aplikasi ibarat Software local, dan Software sistem ibarat Software global;40;50;44
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi hanya untuk menjalankan program dari tujuan aplikasi itu saja, sistem sebagai pewadah dari aplikasi-aplikasi tersebut;60;56;63,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi itu program yang dipakai langsung sama pengguna, kayak Microsoft Word. Kalau perangkat lunak sistem itu yang ngatur komputer, kayak sistem operasi, biar hardware sama aplikasi bisa jalan bareng.;70;70;64
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi diembedded dan terbatas pada lingkungan di dalam environment itu sendiri. Perangkat lunak sistem memungkinkan users untuk merebak environment berupa aplikasi , domain, log , directory ,file yang ada dalam sistem tersebut.;70;56;75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi (application software) dirancang untuk membantu pengguna melakukan tugas-tugas spesifik, sementara perangkat lunak sistem (system software) mengelola sumber daya perangkat keras dan menyediakan layanan dasar untuk aplikasi;90;85;92,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi itu buat kerjaan kaya excell powerpoint tapi sistem tuh buat komputer kaya windows;40;56;38
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perbedaannya aplikasi dibuat pada sistem namun sistem langsung berhubungan dengan perangkat keras;70;50;65
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perngakat lunak aplikasi = software yang ada di komputer, perangkat lunak sistem = suatu software sistem operasi dimana fungsinya untuk menjalankan sistem dari komputer;70;50;66,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah perangkat lunak yang menjalankan suatu fungsi tertentu untuk dapat digunakan oleh user. Perangkat lunak sistem adalah perangkat lunak yang dibutuhkan agar pengguna dapat menggunakan komputer dengan intuitif;80;50;81,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;sistem software itu perangkat lunak sistem basically untuk jalannya di sistem itu, kalo aplikasi itu catered to each aplikasi masing masing.;60;50;55,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;aplikasi untuk pengguna, sistem untuk jalanin dan ngatur hardware;60;60;52,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi: software untuk aplikasi yg menjalankan fungsi tertentu, kalau perangkat lunak sistem itu software buat ngatur jalannya /alur software hardware di system;65;65;71
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi adalah program yang dirancang untuk membantu pengguna melakukan tugas tertentu, seperti browser. Sedangkan perangkat lunak sistem adalah perangkat lunak yang mengelola sumber daya komputer dan menyediakan lingkungan bagi perangkat lunak aplikasi untuk berjalan, seperti sistem operasi windows dan linux;80;100;79
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah software yang dikembangkan untuk keperluan spesifik tertentu sedangkan perangkat lunak sistem adalah software yang dikembangkan untuk menunjang cara kerja sistem komputer.;70;70;64,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi didesain untuk digunakan user, sedangkan aplikasi lunak sistem didesain untuk menghubungkan aplikasi dengan sistem operasi.;60;56;58,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perangkat lunak aplikasi itu buat tugas tertentu (misalnya word atau photoshop), sedangkan perangkat lunak sistem itu yang ngatur sistem di komputer (kayak windows atau linux).;70;100;63,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah aplikasi yang dijalankan diatas sebuah sistem operasi dan perangkat lunak sistem adalah sistem yang mengoperasikan suatu instruksi dengan menggunakan cpu;70;80;68
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi perlu berjalan dalam perangkat lunak sistem, sedangkan perangkat lunak sistem adalah perngkat lunak yang langsung berinteraksi dengan hardware pada sistem;80;80;84,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi digunakan pengguna, sedangkan perangkat lunak sistem mengelola perangkat keras.;80;80;75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah software yang dirancang untuk membantu pengguna dalam menyelesaikan tugas tertentu, seperti pengolahan kata, browsing internet, atau pengeditan gambar. Sementara itu, perangkat lunak sistem berfungsi untuk mengelola sumber daya komputer dan mendukung operasi perangkat lunak aplikasi, contohnya sistem operasi dan driver. Perangkat lunak aplikasi bergantung pada perangkat lunak sistem agar dapat berjalan dengan baik.;80;100;89,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi bertujuan khusus sedangkan perangkat lunak sistem bertujuan umum;75;56;78,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program untuk tugas pengguna, seperti browser atau pengolah kata. Perangkat lunak sistem mengelola operasi komputer, seperti sistem operasi atau driver, mendukung fungsi dasar perangkat keras. Aplikasi memenuhi kebutuhan spesifik pengguna, sedangkan sistem memastikan komputer berjalan lancar dan mendukung aplikasi tersebut.;80;100;83,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi dirancang untuk membantu pengguna menyelesaikan tugas tertentu, seperti pengolah kata atau aplikasi desain. Sedangkan perangkat lunak sistem berfungsi untuk mengelola dan mengoperasikan perangkat keras komputer, seperti sistem operasi yang mengatur semua sumber daya komputer.;80;100;84,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi (application software) dirancang untuk membantu pengguna melakukan tugas-tugas spesifik, sementara perangkat lunak sistem (system software) mengelola sumber daya perangkat keras dan menyediakan layanan dasar untuk aplikasi;80;100;76,75
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi berfungsi sebagai pembantu sebuah tugas khusus;60;50;54,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;aplikasi sebagai aplikasi, dan sistem sebagai pengelolanbperangkat keras;20;56;16,25
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;aplikasi lebih ke kumpulan program untuk menjalankan suatu hal yang spesifik, sedangkan perangkat lunak sistem berguna untuk menjalankan perangkat lunak aplikasi;75;56;78
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Aplikasi untuk pengguna, sistem untuk hardware;70;56;70,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat Lunak Aplikasi digunakan pengguna untuk tugas tertentu seperti Word, Chrome). Perangkat Lunak Sistem: Mengelola perangkat keras dan mendukung aplikasi (misalnya, Windows, Linux).;75;90;77
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;perngkat lunak aplikasi berguna untuk melalukan tugas untuk pengguna sedangkan sistem mengelola sumber daya komputer;70;80;71,5
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;- Aplikasi: Untuk tugas spesifik pengguna (contoh: Microsoft Word, Photoshop). - Sistem: Mengelola hardware dan mendukung aplikasi (contoh: Windows, Linux).;70;90;65
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Perangkat lunak aplikasi adalah program yang dibuat untuk membantu pengguna menyelesaikan tugas tertentu, seperti pengolah kata, browser, atau media player. Sementara itu, perangkat lunak sistem adalah software yang mengelola perangkat keras dan menyediakan platform bagi aplikasi untuk berjalan, seperti sistem operasi dan driver.;75;100;78
11;Jelaskan perbedaan antara perangkat lunak aplikasi dan perangkat lunak sistem.;Program yang digunakan untuk memenuhi kebutuhan spesifik pengguna, seperti Microsoft Word, Chrome. Perangkat lunak yang berfungsi mengelola perangkat keras dan menyediakan lingkungan bagi aplikasi;80;56;85,75
